ExitSpeed,VExitAngle,HExitAngle,Cluster
102.5326,-4.576781,-29.52859,0
86.07013,-17.7179,-18.30929,1
78.61938,4.70443,-37.93716,3
84.38596,-3.358115,-22.26572,3
73.1598,7.099371,-35.30902,3
99.01962,0.1176305,-16.95122,0
81.02608,2.206071,-2.240472,3
85.18536,-9.507422,-26.94475,1
77.31465,-39.69122,-56.0663,1
100.7165,3.215807,-19.96838,0
107.4075,-15.19497,-15.53128,0
106.3159,-2.370159,-13.87427,0
106.2566,6.138231,-15.44564,0
77.34505,7.246521,-14.80704,3
88.2814,-18.44058,-21.19,1
108.9022,-12.35704,-1.392442,0
92.81474,3.58741,-32.32517,0
60.16041,-39.1561,-46.19549,1
65.34854,-10.14719,-34.69641,3
74.3389,-12.60094,-23.51782,1
69.53246,-20.26976,-11.08299,2
74.89148,-0.5293363,-18.41308,3
99.97295,5.668782,-17.57493,0
73.47078,-27.12955,-33.072,1
83.35686,-26.1307,-15.90637,2
101.4111,-7.968807,-28.60711,0
99.77821,3.267717,1.938668,0
105.5973,-8.324221,-21.14002,0
66.27185,3.32514,-4.904077,3
97.33455,1.992019,-23.35436,0
91.07688,-17.72808,-16.1352,1
91.22664,-11.40152,-34.96614,1
88.0512,-20.07877,1.365262,2
93.72691,-13.87502,-16.37516,0
78.62436,-10.68269,-43.14475,1
100.2977,-14.50885,-14.0635,0
81.28007,-18.3902,-28.88113,1
91.07336,-22.94996,3.486685,2
71.36162,-21.81287,-18.01845,1
87.41002,-15.11786,-17.95559,1
103.4875,-0.6501775,-10.70358,0
99.47742,-18.04154,-31.35003,1
70.81349,1.640058,-22.7008,3
70.54478,0.3265337,-9.351385,3
104.0562,0.04925017,-18.3909,0
91.76292,-24.47168,-15.22926,1
79.83569,10.06201,-23.24287,3
88.42537,-17.87283,9.391088,2
93.59576,-9.264508,-10.62069,0
104.3646,-3.242504,6.014302,0
91.61394,-8.473281,-15.01255,0
81.47631,-5.945086,-6.570414,3
82.32086,-20.89389,-15.69752,1
87.72622,-14.9651,-25.68169,1
112.1203,2.557039,-12.59366,0
95.01295,2.419845,-33.24017,0
82.51854,-10.9339,-16.2967,3
73.18297,1.845312,-13.71334,3
81.38131,0.1138546,-3.709039,3
71.50371,1.312782,-31.58434,3
73.91328,-0.8739087,-18.36335,3
82.26342,-0.4566334,-20.29608,3
98.85319,-6.466628,-38.48879,0
107.5426,-6.705328,-7.449234,0
95.00984,4.395059,-30.79186,0
93.73843,7.37006,2.241737,0
90.42705,-7.883025,-17.66174,0
108.9086,-3.083315,-9.394314,0
78.72723,8.615534,-0.8137718,3
90.64088,-37.4123,-5.872854,2
91.39761,-16.03779,-32.36341,1
111.7502,-0.4045921,-16.45689,0
98.49359,-17.70155,-12.70809,0
101.7081,-2.059035,-0.819734,0
66.4668,-28.25484,8.37501,2
96.3698,-26.73313,-18.09319,1
93.01396,-18.67034,-39.37143,1
86.66846,-14.43922,-41.39511,1
82.4497,-23.35384,-45.8287,1
80.61469,-15.55476,-26.28865,1
106.4719,-14.68405,-44.46409,1
88.6836,1.178965,-10.19566,0
104.384,-15.22277,11.26088,0
108.3091,-3.458809,-2.974842,0
102.3505,-17.22745,-18.76345,0
67.92472,0.9813524,-14.82466,3
74.81413,9.70992,-21.3071,3
104.9745,0.6172665,-29.03533,0
106.0947,2.37441,-13.04846,0
71.22749,-4.720116,-29.9376,3
76.84743,-21.87536,-28.21708,1
88.57017,1.74507,-42.79225,1
75.8695,-8.876319,-10.91939,3
85.47438,3.788309,-16.47298,3
109.0401,2.872876,-16.46242,0
91.34029,-21.88393,-44.61763,1
101.6144,-2.042553,-17.97448,0
100.5021,2.916819,-12.06131,0
102.7392,-1.944122,-31.44936,0
101.8989,-2.729181,-23.08936,0
106.7089,6.109399,-13.84633,0
111.5744,2.172415,-27.49139,0
82.07635,-6.098313,-14.18784,3
93.66693,-25.56529,0.9152957,2
82.37376,-21.09608,7.184244,2
104.5507,1.952923,-14.17152,0
69.25105,8.681293,7.985477,3
76.02396,2.925579,0.6628761,3
88.25647,-26.59661,-44.00938,1
77.10427,-11.08407,-19.63652,3
57.32833,15.12791,2.458711,3
92.7146,7.443897,-30.00445,0
87.9905,-3.276813,-29.14865,0
104.5643,-11.9756,-29.01085,0
68.04089,-15.73887,-34.57028,1
81.80435,2.032024,-35.01849,3
103.4767,2.215848,-31.27566,0
68.0889,2.724276,-16.15169,3
67.37119,-38.84324,-42.15658,1
89.98215,-1.100353,-12.23036,0
65.47866,-8.196075,-14.55967,3
83.79489,0.06176383,-12.57483,3
67.36964,-15.81336,-34.46867,1
87.43483,-11.16708,-38.53481,1
79.97019,-31.0953,-47.36861,1
83.81438,-5.502036,-24.42139,3
90.53571,-11.78913,-28.95939,1
75.86835,-8.443558,-38.67814,1
73.78145,-28.87383,-41.29134,1
89.3521,-8.011203,-17.56003,0
82.97195,-26.80449,-4.624601,2
102.9931,-16.42864,-43.86151,1
101.4275,-21.10705,-42.14422,1
84.55638,-7.898764,-8.140209,3
106.3505,1.215746,1.980407,0
84.39928,-5.280272,4.167378,3
101.2364,-21.97499,-18.46851,1
99.58242,-8.64535,-30.63794,0
94.68545,4.282956,-14.58961,0
95.09081,-18.98946,-18.58693,1
104.0161,0.004496881,-16.65729,0
100.3113,-7.444246,-11.68888,0
79.91429,-3.442568,-11.10145,3
88.74833,-4.139414,-18.30339,0
80.24135,-25.79298,-26.00242,1
89.48184,7.282208,-13.39978,3
86.25792,-19.11464,-16.54873,1
68.46789,-16.46111,1.378862,2
92.73872,-13.67827,-15.75177,0
101.9262,-0.271782,-20.40629,0
76.67483,-6.861987,-15.23616,3
94.06735,-46.53096,33.30817,2
103.1633,1.488765,-14.93773,0
73.69872,-7.567746,-34.44828,3
88.46983,-6.915798,-0.152179,0
75.26678,-17.95838,-40.27454,1
82.88917,-19.5286,-26.68047,1
83.77245,-2.039133,-32.66487,3
93.78273,6.039146,-8.946361,0
100.418,1.786554,-10.08861,0
83.1267,4.926543,5.579683,3
78.30866,-6.200009,-4.760909,3
84.66662,-17.95268,-5.027502,2
102.4434,0.8780992,-14.09194,0
103.8206,-4.631106,7.713736,0
53.51487,-81.60953,-78.79388,1
80.43613,-18.33577,-18.41006,1
62.91096,-11.41055,13.71943,2
81.92153,5.342185,-18.65003,3
84.98343,-18.46038,-37.31674,1
88.73831,-3.417986,3.775144,0
90.91371,-4.906802,-36.39867,1
102.2385,-5.73281,-11.06109,0
77.88364,-12.41432,-30.12517,1
96.99922,-2.236284,-19.04113,0
78.02937,6.107458,-21.01655,3
74.72855,-25.70172,-25.72243,1
98.62619,-4.471837,-27.00064,0
89.93973,-14.107,-12.86595,0
99.72141,-3.332398,-1.745127,0
98.81095,-19.24763,8.449879,2
96.87471,-7.495436,-6.589629,0
76.43524,-40.8899,-12.80968,2
77.35088,-28.94129,-25.517,1
102.911,-9.000045,-2.227312,0
76.99813,-15.04309,-36.18563,1
103.2034,-26.48624,-11.42118,0
85.31455,-24.91097,-13.9845,2
85.69914,8.007607,-24.51347,3
86.47762,-32.07585,-4.657944,2
54.1734,9.027404,-6.788589,3
84.21307,0.9078836,-11.90721,3
70.1857,7.741478,8.40039,3
66.38907,-0.2478112,9.366022,3
94.9492,-15.4556,3.446218,2
85.287,-10.05699,-20.57734,1
91.68302,-18.32509,11.78491,2
87.54833,5.817995,-17.07775,3
98.65635,-25.56074,-14.19339,1
94.96427,-15.24292,6.532695,2
83.40129,-12.73264,-18.30508,1
54.02453,12.01599,-4.466845,3
79.56374,-36.40799,-15.44618,2
48.54503,-41.98018,-12.36727,2
99.98389,-14.78338,-7.528338,0
90.14095,-27.9007,-9.37188,2
66.9925,-11.09707,-2.706473,3
89.33983,-14.3513,6.889177,2
70.95265,4.342896,-5.2947,3
97.623,6.68575,-17.54725,0
109.8982,-20.22171,-37.73583,1
110.8002,-2.791425,-14.75729,0
111.4097,-1.895541,-20.9874,0
64.17127,-32.92804,-73.12962,1
88.37026,-13.0426,0.2674241,2
103.7986,-21.07739,-11.8361,0
67.14901,-25.2838,11.81981,2
98.72398,-6.612367,-33.74561,0
99.74597,2.50245,-30.27073,0
90.89197,-3.414164,-37.89925,1
99.37652,-15.75878,30.22172,2
63.69363,-12.90991,-2.23287,2
78.45338,1.507607,-32.05793,3
72.53294,-2.765321,-34.00705,3
57.56122,-56.54362,24.80773,2
71.57327,-12.00716,-32.44539,1
75.62117,2.838995,0.1991343,3
89.2234,-6.120834,-16.7888,0
81.51279,-21.02387,-44.39404,1
98.10506,-7.327979,2.281181,0
101.8138,-13.25014,-17.70514,0
96.35798,-25.01669,-17.34792,1
83.49085,-17.50784,-18.82367,1
90.55689,-22.52969,-13.95974,2
62.75853,-16.95247,-13.73633,3
88.63173,7.051713,-18.9724,3
74.86376,-28.17451,8.636834,2
62.28531,-25.70274,-35.34122,1
97.46452,0.1666036,-10.93592,0
93.43355,-4.316367,-11.83097,0
73.08456,8.748085,-12.15932,3
98.56477,-14.37933,2.121463,0
98.73956,2.609457,6.951039,0
87.94996,-30.31716,-25.56675,1
60.19244,7.884882,-31.16053,3
97.14395,-17.91141,-30.71827,1
80.15317,-21.84342,-2.707005,2
88.3717,-12.18187,-1.876189,2
85.23687,-12.37844,-12.26655,0
65.53076,8.747396,3.446579,3
88.16129,1.097364,-27.98747,3
62.19357,2.384949,3.763852,3
99.28008,-20.17353,8.927627,2
86.42776,-0.3491013,-37.79746,3
79.938,-34.21769,-0.3905158,2
99.96764,-6.636222,2.40908,0
84.43384,5.557152,6.308175,3
101.4377,-6.164027,-30.97631,0
79.6209,-34.86305,-2.28604,2
97.29849,-7.951321,-16.6813,0
68.83131,-39.20262,-24.90698,1
105.5665,-1.136149,-17.66228,0
94.71252,-0.5598515,-30.63522,0
92.07934,-12.03529,-37.75732,1
94.69523,1.304699,-10.05498,0
88.72449,-8.182773,3.981303,2
97.55791,-16.06557,8.239468,2
98.62434,-16.47285,-21.40712,0
97.48044,-28.02039,-36.53114,1
96.23679,-35.97989,-42.71274,1
102.8146,1.22403,-17.20488,0
93.99173,-9.815632,4.763526,0
95.7033,-3.720401,-17.22971,0
92.74657,3.769261,-31.20306,0
89.09916,-12.89197,2.722138,2
105.3152,-5.857265,2.273111,0
101.5408,-9.588484,-15.47003,0
88.60268,-5.637193,11.57645,2
94.55424,-4.47033,-28.70934,0
98.9201,-22.37638,-21.94755,1
103.2004,-24.70085,-29.8332,1
70.98593,-6.192462,-41.54081,1
87.3952,-9.834599,-24.63855,1
74.99638,-19.88816,-38.69148,1
80.20103,-7.663475,-19.7567,3
107.4228,-4.118751,-12.99168,0
81.37589,-10.53799,-14.08488,3
66.52469,-5.856859,-14.90627,3
86.97866,5.955916,-22.98149,3
100.9733,-3.356431,-33.37472,0
78.30366,-2.393974,8.589462,3
86.12764,-20.73917,-5.28792,2
67.72622,-4.021876,-4.887574,3
94.15595,0.5413296,-37.57394,0
90.47506,-39.89832,-45.50811,1
81.20807,-4.470048,3.332733,3
51.23956,13.75092,-16.17831,3
100.459,-13.55076,-18.13736,0
59.56725,-21.94179,-13.97239,2
105.4967,-14.87533,-35.98631,1
86.40639,-14.30388,-19.06436,1
105.3002,2.492288,-15.81825,0
43.98265,-2.914936,10.39178,3
98.41901,-3.932338,8.264923,0
81.64735,-31.45049,4.388278,2
96.72129,-10.68271,-17.07756,0
101.0482,-16.62442,3.249554,0
67.17275,4.101554,-29.13898,3
89.36525,5.464743,8.015566,0
97.48682,-6.172324,-38.33467,1
96.34654,6.950867,-27.06364,0
99.98102,-29.16319,-17.4971,1
91.04314,3.621735,-19.13976,0
92.91467,-30.02034,-4.605521,2
105.3464,-7.198457,-10.76518,0
71.10595,-33.53817,-46.83007,1
94.01574,-11.29534,-12.72114,0
90.83675,-24.12328,-49.69044,1
87.9215,1.361536,-31.35908,3
105.7397,-16.66707,-15.41376,0
89.08963,-5.471616,5.724327,0
75.42001,2.05677,-10.27844,3
82.38527,-7.419213,-32.25321,1
74.09722,-24.94749,-13.69152,2
97.3344,-10.1515,-11.03236,0
98.25658,-7.733046,9.841179,0
103.9935,-2.67791,-20.05094,0
86.69306,5.605912,4.558671,3
98.95077,-16.31903,-40.12253,1
95.52368,-5.47808,-11.32335,0
101.728,-3.562853,9.368296,0
66.83984,-12.51902,-37.12854,1
96.87344,-5.477301,-33.13365,0
93.80178,-25.21033,-34.93944,1
70.11932,-6.048312,-16.28365,3
93.24516,-16.43962,-20.10809,1
104.3086,5.319661,-17.63836,0
102.1828,6.413813,-11.58983,0
98.9982,-5.205474,-26.7149,0
71.82623,-18.65709,-41.77151,1
82.54765,-12.94188,2.546965,2
88.17947,-39.73155,-55.2927,1
86.434,-6.725228,13.20955,2
75.05105,-2.91872,14.57525,3
98.67622,3.500262,-37.98619,0
95.04606,-32.54807,-16.58408,1
92.48285,-6.961787,-34.59544,1
90.4846,2.196852,-17.66248,0
73.44951,-5.797668,-2.446111,3
