ExitSpeed,VExitAngle,HExitAngle,Cluster
97.50951,6.771284,7.820195,0
83.64304,3.499395,-10.0272,3
81.13766,4.957644,11.27487,1
96.84682,-23.1439,-25.95001,3
86.51682,8.265174,12.60803,1
99.58939,-15.74032,-12.68849,3
100.342,-2.621789,7.216615,0
73.36123,3.72902,9.430346,1
81.21511,-5.408511,42.64425,4
53.60781,-22.93594,2.771478,2
92.05119,-16.4702,-7.525097,3
95.28281,6.473406,-7.960623,3
103.1026,-6.108408,26.3912,0
89.48472,3.164617,2.591778,1
93.99289,-16.70388,18.69138,0
93.59644,-6.312886,34.81116,4
102.844,-6.817774,-3.853469,3
104.4624,5.752706,20.68219,0
90.46092,-31.27262,9.387065,2
107.8819,0.5677722,17.4027,0
99.45509,-7.863831,6.249084,0
99.26568,2.275172,9.993342,0
100.5621,-10.29457,45.00662,4
88.41247,-10.21894,7.60921,0
73.7822,-0.3362306,14.3334,1
88.48227,2.429587,8.129508,1
75.47188,0.4015699,-0.8110899,1
82.9368,-11.56193,45.16516,4
66.58791,-20.13585,8.238565,2
88.14795,-6.176006,7.319373,0
98.99887,-14.86678,21.29545,0
107.3729,-1.963525,9.703411,0
71.21785,4.229045,-13.35821,1
101.4051,-15.88606,9.456307,0
95.47573,-18.28129,10.31456,0
73.38738,-5.076371,-7.072502,1
96.76228,-8.815402,39.39767,4
102.5619,-7.712371,15.73475,0
89.27,-12.02662,2.900856,3
103.6831,7.221083,25.28358,0
66.44736,-11.15889,48.85136,4
89.67274,5.205411,6.097099,1
90.50555,-29.57071,-2.019946,2
100.8776,4.776845,9.518123,0
103.9027,-8.01217,9.604573,0
97.26846,-14.04795,44.21481,4
68.84325,-32.12502,0.1010628,2
100.3816,-6.703104,22.28246,0
79.80312,-2.886232,12.65696,1
103.29,0.1130635,21.09716,0
102.2157,-11.54716,46.85089,4
89.68401,3.238677,23.88802,0
91.8063,-29.8234,41.57046,4
103.5819,-25.57798,17.03409,0
92.35556,-3.200864,43.54531,4
100.6835,-18.67618,-3.60665,3
74.60449,1.498389,-24.70255,3
70.73533,-5.875976,3.297986,1
90.89075,-18.87699,12.13948,0
88.52094,-22.40089,-4.267639,2
98.45145,-1.442576,26.77048,0
87.02999,2.247403,1.421651,1
89.76332,-15.742,40.21808,4
78.43878,1.548706,10.41477,1
80.01092,9.339833,-2.026641,1
84.06691,5.852058,20.87395,1
98.48461,-18.06116,4.586968,0
91.23,-12.45842,-16.76122,3
94.57504,-1.181473,36.17532,4
77.86823,-4.170473,30.80081,4
84.07761,6.157668,-2.7455,1
93.80453,1.01411,0.8534669,3
105.2089,2.77805,-5.62945,3
93.30194,-13.42436,15.79208,0
75.92743,-3.623178,5.078542,1
99.36755,-18.04772,17.56917,0
104.6283,-6.997528,-4.479116,3
97.96461,-13.21887,13.42987,0
94.88004,-21.32852,53.14025,4
88.0107,-7.19226,21.62783,0
74.36702,-2.270808,17.29237,1
83.28645,5.99662,3.903088,1
69.17756,-14.89026,-2.308596,2
92.21116,-16.00785,52.41778,4
109.8587,-30.76098,9.4953,0
102.0842,6.645794,-15.38109,3
93.13866,-9.8838,8.539443,0
103.8938,3.779291,-3.501239,3
91.52162,-11.42385,7.403509,0
73.78906,-21.38592,0.4929022,2
76.48145,-15.19259,52.06326,4
91.76251,-9.661548,-0.6273338,3
96.15987,-17.57203,-4.645795,3
100.7616,-10.00182,13.41257,0
93.1759,-3.311448,7.898221,0
72.18816,10.35923,11.39881,1
96.40794,-19.38429,40.78699,4
102.8401,6.020836,8.645999,0
97.85778,-5.631837,20.14032,0
100.0289,-16.00043,5.949578,0
85.8156,-17.90018,-0.3251692,2
76.57418,-5.074774,45.4451,4
61.0294,5.064844,-5.043548,1
88.16034,-1.586034,-28.65241,3
72.65124,-27.07985,2.892285,2
101.3116,-1.149789,38.86406,4
103.5622,1.973532,-4.808707,3
98.12341,-5.584059,25.18432,0
99.70905,-23.70212,13.8819,0
78.99715,-4.928786,35.30121,4
99.87895,-16.56982,-6.42428,3
92.36147,6.329186,-4.225323,3
93.57819,-6.538626,38.29525,4
103.3605,-10.91508,17.8452,0
100.1084,-10.75619,29.63563,0
100.5599,-17.8568,29.34161,0
82.75849,-24.80721,-9.964122,2
92.58925,-12.18586,12.02269,0
81.91077,-13.82913,42.93085,4
108.8598,2.819251,24.44638,0
83.64163,-4.300138,20.62811,0
70.63204,-15.45546,7.39712,2
80.237,3.339657,28.27911,1
95.70301,-4.26314,14.08274,0
100.043,-17.42874,17.21373,0
101.8376,-21.62666,13.97737,0
85.37029,-11.74597,-7.847672,3
96.8505,4.249827,-3.877723,3
98.84808,5.616367,1.795373,3
80.09824,5.492321,-1.724772,1
95.54488,-9.009275,-23.54359,3
83.13284,-22.12156,33.18997,4
98.19587,-11.66061,3.444715,3
94.88922,-1.963965,38.73163,4
106.1084,-14.95065,-8.052692,3
44.0938,18.38314,9.189659,1
97.10542,-27.14764,3.481663,2
89.55235,-13.49601,35.51257,4
94.65489,-6.325153,39.10815,4
103.6088,5.401425,20.04216,0
95.15453,-1.767993,19.47104,0
91.29359,3.651553,16.7588,0
80.30708,-33.51385,4.230114,2
71.0015,-10.80533,-3.106069,1
109.87,-17.00604,26.123,0
96.11039,-33.01822,-5.974658,2
105.8682,7.943408,11.43461,0
86.33834,-7.570951,19.58286,0
88.11701,-12.47818,47.83204,4
97.31268,-10.80258,27.60642,0
74.78311,-29.01719,17.34468,2
77.52678,-5.471146,-23.97561,3
97.88935,-16.09232,10.88392,0
92.22308,-13.62125,46.79966,4
77.50353,-26.97079,6.111277,2
96.50515,-12.94535,22.60095,0
107.0648,4.500573,-6.992905,3
92.75221,-14.24032,43.27066,4
103.0759,5.26303,14.80359,0
76.6972,6.252729,6.390844,1
85.45744,-13.46459,25.51764,0
101.6575,-5.278938,-9.40806,3
98.59864,-16.27408,21.86956,0
54.43584,-44.11394,27.51529,2
68.16756,-28.07504,10.78985,2
104.0994,-26.94036,-10.41987,3
85.82034,-20.73708,-33.4383,3
103.0567,-8.969049,29.93863,0
91.44713,-20.74323,13.74228,0
94.73843,-20.92399,15.59087,0
104.6368,2.299401,12.02934,0
82.97695,-3.648777,19.92447,0
102.1813,-5.932445,-0.6139222,3
98.38767,-3.903945,-4.679542,3
100.0798,-8.17698,9.675224,0
62.56554,-9.635526,39.96328,4
103.4756,0.3864664,4.517983,0
102.7191,1.410202,9.427802,0
89.65971,-17.51269,-11.35472,3
88.86814,-17.77571,22.1616,0
79.78146,-9.751733,46.08845,4
76.86446,-19.61069,19.82163,2
